id_microrregiao,ano,produtividade,total_area_plantada,total_precipitacao,precipitacao_por_area_plantada,qtd_estacoes_ativas,tratado,primeiro_ano_tratamento,pos_tratamento
50010,2018,1645263.0,2817964,13908.799999999856,0.0049357621318085881,12,1,2008,1
50010,2019,1700898.0,2915718,12168.199999999895,0.0041733116851492141,12,1,2008,1
50010,2020,1620290.0,2987838,8422.9999999999454,0.0028190952789274204,12,1,2008,1
50010,2021,1496871.0,3061984,4793.7999999999929,0.0015655862342846968,12,1,2008,1
33018,2018,462604.0,3583,7208.39999999996,2.0118336589450068,6,1,2017,1
33018,2019,474568.0,3586,9579.1999999998952,2.6712771890685709,6,1,2017,1
33018,2020,409220.0,3601,9178.7999999998974,2.5489586226048035,6,1,2017,1
33018,2021,449948.0,3397,6614.7999999998747,1.9472475713864805,6,1,2017,1
33018,2022,401097.0,3360,8781.7999999999047,2.613630952380924,6,1,2017,1
50010,2008,1657836.0,1829828,5349.8000000000184,0.0029236627704899141,6,1,2008,1
50010,2009,1893797.0,1807506,9238.1999999999443,0.0051110203783555595,6,1,2008,1
50010,2010,2070199.0,1773237,6811.199999999968,0.0038411109174915524,6,1,2008,1
50010,2011,1617778.0,1952752,8158.1999999999134,0.0041777962588182794,6,1,2008,1
50010,2012,1616065.0,2145190,7672.7999999999247,0.0035767461157286415,6,1,2008,1
50010,2013,1406673.0,2413748,8132.5999999999694,0.0033692829574586782,6,1,2008,1
50010,2014,1496452.0,2492222,9239.9999999998854,0.0037075348825264705,6,1,2008,1
50010,2015,1745549.0,2521839,9641.9999999997071,0.0038234003043016254,6,1,2008,1
50010,2016,1669174.0,2588928,6333.9999999999454,0.0024465724809650735,6,1,2008,1
50010,2017,1613213.0,2735635,7840.7999999999083,0.0028661718394449218,6,1,2008,1
50010,2022,1533332.0,3253178,1562.0000000000036,0.00048014587581743254,6,1,2008,1
15017,2018,406576.0,425256,5468.1999999999753,0.012858607521116634,5,1,2018,1
29032,2016,2059278.0,70008,4378.8000000000175,0.062547137470003678,5,1,2016,1
29032,2017,1516783.0,62019,5769.7999999999556,0.093032780277011173,5,1,2016,1
29032,2018,1562480.0,57566,5525.6,0.0959872146753292,5,1,2016,1
29032,2019,1635643.0,56662,4693.9999999999536,0.082842116409585859,5,1,2016,1
29032,2020,1509991.0,56994,3913.9999999999468,0.068673895497770768,5,1,2016,1
29032,2021,1635508.0,54788,,,5,1,2016,1
29032,2022,1564242.0,57294,3881.3999999999724,0.06774531364540741,5,1,2016,1
33018,2017,458049.0,4042,5093.5999999999076,1.2601682335477258,5,1,2017,1
50003,2018,457952.0,387437,4486.0000000000255,0.011578656659018177,5,1,2018,1
50003,2019,592764.0,412829,3928.6000000000076,0.0095162888266086144,5,1,2018,1
50003,2020,535063.0,426309,1054.599999999999,0.0024737924838556047,5,1,2018,1
50003,2021,485755.0,427854,1121.2000000000021,0.0026205200839538772,5,1,2018,1
50007,2018,312005.0,27732,3961.4000000000083,0.14284580989470677,5,1,2018,1
50007,2019,270992.0,36636,4732.6000000000076,0.12917894966699442,5,1,2018,1
50007,2020,300331.0,38980,3055.6000000000104,0.078388917393535415,5,1,2018,1
50007,2021,317346.0,45499,2936.2000000000071,0.064533286445856111,5,1,2018,1
50011,2018,1615405.0,670277,6593.9999999999991,0.0098377238067246815,5,1,2018,1
50011,2019,1673677.0,711984,4921.4000000000033,0.0069122339827861349,5,1,2018,1
50011,2020,1690567.0,719348,3941.8000000000093,0.00547968438085601,5,1,2018,1
50011,2021,1669413.0,888562,2846.4000000000015,0.0032033780422750483,5,1,2018,1
53001,2017,387448.0,160942,5225.3999999999814,0.032467597022529743,5,1,2017,1
53001,2018,384675.0,163304,7187.199999999898,0.044011169352862749,5,1,2017,1
53001,2019,397207.0,163784,6640.39999999994,0.040543642846675741,5,1,2017,1
53001,2020,397611.0,169904,9375.7999999999338,0.055182926829267905,5,1,2017,1
53001,2021,392478.0,165204,8562.39999999992,0.051829253528969756,5,1,2017,1
53001,2022,399327.0,172286,6463.5999999999431,0.037516687368677332,5,1,2017,1
13001,2016,255813.0,1766,3097.1999999999903,1.7537938844847056,4,0,0,0
13001,2017,81962.0,950,4192.9999999999782,4.4136842105262932,4,0,0,0
13001,2018,143843.0,271,5702.9999999999764,21.04428044280434,4,0,0,0
13007,2016,408816.0,21306,5127.5999999999576,0.24066460152069641,4,0,0,0
13007,2017,388970.0,27215,7548.599999999903,0.27736909792393544,4,0,0,0
13007,2018,378897.0,24587,6432.9999999999409,0.26164233131329323,4,0,0,0
13013,2019,289445.0,16776,3552.9999999999809,0.21179065331425734,4,0,0,0
13013,2020,283933.0,17285,1690.8000000000047,0.097818918137113381,4,0,0,0
13013,2021,287018.0,17788,123.20000000000017,0.0069260175399145588,4,0,0,0
13013,2022,324014.0,21602,3529.1999999999807,0.16337376168873163,4,0,0,0
15017,2016,394909.0,340133,1520.4000000000033,0.0044700161407449533,4,0,2018,0
15017,2017,393530.0,379745,2895.7999999999997,0.007625643523943698,4,0,2018,0
17004,2016,854808.0,200727,3544.3999999999851,0.01765781384666729,4,0,0,0
17004,2017,1030380.0,220368,5763.7999999999411,0.026155340158280426,4,0,0,0
17004,2018,1114853.0,216934,6119.5999999999258,0.028209501507370564,4,0,0,0
17004,2019,1085636.0,216746,4103.9999999999736,0.018934605482915364,4,0,0,0
17004,2020,1103943.0,252108,4555.9999999999645,0.018071620099322373,4,0,0,0
17004,2021,1018053.0,265269,4759.399999999946,0.017941787393174272,4,0,0,0
17004,2022,932777.0,292492,5519.9999999999573,0.018872311037566692,4,0,0,0
17008,2016,1196371.0,92940,2915.40000000001,0.031368624919302882,4,0,0,0
