id_microrregiao,ano,produtividade,total_area_plantada,total_precipitacao,precipitacao_por_area_plantada,qtd_estacoes_ativas,tratado,primeiro_ano_tratamento,pos_tratamento
41038,2015,245667,320,4206.3999999999851,13.144999999999953,2,0,0,0
41038,2016,245667,320,2956.6000000000149,9.239375000000047,2,0,0,0
41038,2017,298230,307,4087.800000000032,13.315309446254176,2,0,0,0
41038,2018,258667,312,1753.8000000000081,5.6211538461538719,2,0,0,0
41038,2019,257633,325,1741.6000000000115,5.3587692307692665,1,0,0,0
41038,2020,266975,351,1404.6000000000147,4.0017094017094434,1,0,0,0
41038,2021,245333,349,1487.6000000000115,4.2624641833811214,1,0,0,0
41038,2022,257489,350,1791.8000000000086,5.1194285714285961,1,0,0,0
41038,2023,223489,300,2610.7999999999993,8.7026666666666639,1,0,0,0
42001,2008,599000,2040,2499.0000000000005,1.2250000000000003,2,0,0,0
42001,2009,786000,2190,4531.1999999999634,2.0690410958903942,2,0,0,0
42001,2010,1012500,2105,3442.3999999999796,1.635344418052247,2,0,0,0
42001,2011,1060000,2125,3498.9999999999959,1.6465882352941157,2,0,0,0
42001,2012,1130000,1705,2928.7999999999997,1.7177712609970672,2,0,0,0
42001,2013,1140000,1685,2701.6000000000035,1.6033234421365006,2,0,0,0
42001,2014,1160000,1635,5515.9999999999445,3.3737003058103636,2,0,0,0
42001,2015,1150000,1225,4072.5999999999885,3.3245714285714194,2,0,0,0
42001,2016,1150000,1225,2687.0000000000018,2.1934693877551035,2,0,0,0
42001,2017,1156250,1225,4523.3999999999724,3.692571428571406,2,0,0,0
42001,2018,955805,625,3832.5999999999785,6.1321599999999661,2,0,0,0
42001,2019,979297,643,3293.3999999999846,5.1219284603421222,2,0,0,0
42001,2020,979297,648,2009.0000000000095,3.1003086419753232,2,0,0,0
42001,2021,1294000,656,1307.6000000000017,1.9932926829268318,2,0,0,0
42001,2022,1157520,657,3116.1999999999844,4.7430745814307222,2,0,0,0
42001,2023,1226600,691,4959.9999999999964,7.178002894356,2,0,0,0
42002,2008,1592000,3395,372.79999999999984,0.10980854197349038,1,0,0,0
42002,2009,1499445,3056,3739.3999999999942,1.22362565445026,1,0,0,0
42002,2010,731862,914,2301.2000000000053,2.5177242888402684,1,0,0,0
42002,2011,747000,1127,2238.600000000004,1.9863354037267116,1,0,0,0
42002,2012,712000,1111,1340.000000000003,1.2061206120612087,1,0,0,0
42002,2013,710000,1111,2518.6000000000017,2.2669666966696687,1,0,0,0
42002,2014,680000,1331,1872.8000000000061,1.4070623591284794,1,0,0,0
42002,2015,685000,1116,2293.0000000000077,2.0546594982078923,1,0,0,0
42002,2016,667647,1116,1744.4000000000067,1.5630824372759917,1,0,0,0
42002,2017,627647,911,2248.0000000000018,2.4676180021953917,1,0,0,0
42002,2018,590000,519,1818.0000000000109,3.5028901734104259,1,0,0,0
42002,2019,534433,464,2483.4000000000096,5.3521551724138137,2,0,0,0
42002,2020,542250,409,2189.0000000000064,5.3520782396088178,2,0,0,0
42002,2021,538450,409,1814.2000000000012,4.4356968215158954,2,0,0,0
42002,2022,496717,406,2888.400000000006,7.114285714285729,2,0,0,0
42002,2023,535983,396,5020.9999999999964,12.67929292929292,2,0,0,0
42003,2008,655000,433,1242.4000000000019,2.8692840646651314,1,0,0,0
42003,2009,680000,400,2163.0000000000055,5.407500000000014,1,0,0,0
42003,2010,642000,270,1928.200000000006,7.1414814814815033,1,0,0,0
42003,2011,700000,306,2204.4000000000037,7.2039215686274636,1,0,0,0
42003,2012,310000,143,1591.4000000000058,11.12867132867137,1,0,0,0
42003,2013,320000,141,2166.4000000000078,15.364539007092255,1,0,0,0
42003,2014,446667,202,2103.8000000000056,10.414851485148542,1,0,0,0
42003,2015,476667,182,2871,15.774725274725276,1,0,0,0
42003,2016,496667,180,1828.6000000000076,10.158888888888931,1,0,0,0
42003,2017,426667,141,2047.8000000000122,14.523404255319235,1,0,0,0
42003,2018,375000,121,1295.4000000000033,10.705785123966969,1,0,0,0
42003,2019,389667,122,2049.6000000000054,16.800000000000043,1,0,0,0
42003,2020,395667,120,1699.4000000000083,14.161666666666736,1,0,0,0
42003,2021,352375,110,1372.0000000000014,12.472727272727285,1,0,0,0
42003,2022,375500,98,1467.8000000000061,14.977551020408226,1,0,0,0
42003,2023,435167,93,2694.3999999999987,28.972043010752675,1,0,0,0
42004,2007,258000,390,313.39999999999981,0.80358974358974311,1,0,0,0
42004,2008,258000,420,3032.9999999999964,7.2214285714285626,2,0,0,0
42004,2009,268000,423,3815.6000000000176,9.0203309692671816,2,0,0,0
42006,2009,20000,20,1367.0000000000064,68.350000000000321,1,0,0,0
42006,2010,20000,20,1407.6000000000065,70.380000000000322,1,0,0,0
42006,2011,20000,20,2071.2000000000112,103.56000000000056,1,0,0,0
42006,2012,20000,20,992.20000000000766,49.610000000000383,1,0,0,0
42006,2013,20000,20,1201.400000000003,60.070000000000149,1,0,0,0
42006,2014,20000,2,1155.6000000000013,577.80000000000064,1,0,0,0
42006,2015,20000,2,1385.4000000000099,692.70000000000493,1,0,0,0
42006,2016,20000,2,622.60000000000059,311.3000000000003,1,0,0,0
42006,2017,20000,2,1537.800000000009,768.90000000000452,1,0,0,0
42006,2018,20000,2,1263.0000000000052,631.50000000000261,1,0,0,0
42006,2019,42500,2,1277.2000000000046,638.6000000000023,1,0,0,0
42006,2020,20000,2,97.000000000000043,48.500000000000021,1,0,0,0
42006,2022,20000,2,225.79999999999987,112.89999999999993,1,0,0,0
42006,2023,20000,2,1251.0000000000002,625.50000000000011,1,0,0,0
42008,2007,395000,901,818.00000000000148,0.90788013318535121,1,0,0,0
42008,2008,392000,898,3344.800000000002,3.7247216035634767,1,0,0,0
42008,2009,365000,909,2231.0000000000141,2.4543454345434697,1,0,0,0
42008,2010,135000,520,2181.40000000001,4.19500000000002,1,0,0,0
42008,2011,305000,729,2083.0000000000114,2.8573388203017989,1,0,0,0
42008,2012,323000,1019,2043.8000000000152,2.0056918547595832,1,0,0,0
42008,2013,185000,701,1936.200000000016,2.7620542082739172,1,0,0,0
42008,2014,215000,1301,533.39999999999907,0.40999231360491856,1,0,0,0
42008,2015,165000,1096,2375.000000000045,2.166970802919749,1,0,0,0
42008,2016,165000,1098,2202.60000000001,2.0060109289617576,1,0,0,0
42008,2017,165000,1098,2107.2000000000257,1.9191256830601326,1,0,0,0
42008,2018,159000,244,1192.2000000000176,4.8860655737705638,1,0,0,0
42008,2019,205000,252,1991.8000000000097,7.9039682539682925,1,0,0,0
42008,2020,165000,252,1593.6000000000124,6.3238095238095733,1,0,0,0
42008,2021,195000,252,213.99999999999997,0.84920634920634908,1,0,0,0
42008,2022,175000,252,2807.3999999999928,11.140476190476162,1,0,0,0
42008,2023,178333,252,2631,10.44047619047619,1,0,0,0
42009,2008,65000,58,1496.400000000004,25.800000000000068,1,0,0,0
42009,2009,65000,58,1691.2000000000071,29.158620689655294,1,0,0,0
42011,2008,447000,191,408.99999999999886,2.1413612565444966,1,0,0,0
42011,2009,68000,25,630.20000000000027,25.208000000000013,1,0,0,0
42011,2010,550000,234,1985.6000000000156,8.4854700854701512,1,0,0,0
42011,2011,550000,223,1277.600000000001,5.7291479820627851,1,0,0,0
42011,2012,555000,245,2701.4000000000083,11.026122448979626,1,0,0,0
42011,2013,620000,217,2476.1999999999966,11.411059907834085,1,0,0,0
42011,2014,541000,204,2512.0000000000023,12.31372549019609,1,0,0,0
42011,2015,600000,189,2865.4000000000028,15.160846560846576,1,0,0,0
42011,2016,680000,217,2812.3999999999928,12.960368663594437,1,0,0,0
42011,2017,640000,185,1591.200000000011,8.60108108108114,1,0,0,0
42011,2018,475000,193,967.20000000000312,5.0113989637305858,1,0,0,0
42011,2019,460000,192,1217.0000000000034,6.3385416666666847,1,0,0,0
42011,2020,605000,212,473.59999999999928,2.2339622641509402,1,0,0,0
42011,2021,605000,212,1426.0000000000105,6.7264150943396723,1,0,0,0
42011,2022,605000,212,778.00000000000125,3.6698113207547229,1,0,0,0
42011,2023,605000,212,1713.4,8.0820754716981131,1,0,0,0
42012,2006,448000,1377,557.39999999999941,0.40479302832243969,1,0,0,0
42012,2007,448000,1377,1464.0000000000123,1.0631808278867192,1,0,0,0
42012,2008,468000,1377,2098.0000000000114,1.5236020334059632,1,0,0,0
42012,2009,367500,1824,1704.2000000000121,0.93432017543860313,1,0,0,0
42012,2012,199976,1079,1536.00000000001,1.4235403151065895,1,0,0,0
42012,2013,281100,1273,1268.2000000000082,0.99622937941870249,1,0,0,0
42012,2014,289100,1373,1250.2000000000057,0.910560815731978,1,0,0,0
42012,2015,314833,1118,1730.8000000000156,1.5481216457960785,1,0,0,0
42012,2016,319833,1038,1431.4000000000071,1.3789980732177334,1,0,0,0
42012,2017,304833,1278,1379.000000000005,1.0790297339593153,1,0,0,0
42012,2018,314833,510,1421.6000000000111,2.7874509803921783,1,0,0,0
42012,2019,379268,474,1435.400000000011,3.0282700421941162,1,0,0,0
42012,2020,379268,474,1402.4000000000078,2.9586497890295522,1,0,0,0
42012,2021,357157,474,1127.8000000000025,2.3793248945147729,1,0,0,0
42012,2022,333214,474,420.79999999999944,0.88776371308016755,1,0,0,0
42012,2023,359505,474,2448.9999999999991,5.1666666666666652,1,0,0,0
42013,2014,22000,20,1709.4000000000144,85.470000000000724,1,0,0,0
42013,2015,22000,20,2313.4000000000074,115.67000000000037,1,0,0,0
42013,2016,22000,20,1812.6000000000117,90.630000000000592,1,0,0,0
42013,2017,22000,20,1670.0000000000134,83.500000000000668,1,0,0,0
42013,2018,22000,20,1361.6000000000058,68.0800000000003,1,0,0,0
42013,2019,22000,20,1587.6000000000076,79.380000000000379,1,0,0,0
42013,2020,22000,20,985.600000000008,49.2800000000004,1,0,0,0
42013,2021,22000,20,0,0,1,0,0,0
42013,2022,44000,10,1821.2000000000035,182.12000000000035,1,0,0,0
42013,2023,22000,20,1420.0000000000002,71.000000000000014,1,0,0,0
42014,2008,50000,50,913.80000000000257,18.276000000000053,1,0,0,0
42014,2010,90000,64,1757.0000000000166,27.453125000000259,1,0,0,0
42014,2011,90000,64,1741.20000000001,27.206250000000157,1,0,0,0
42014,2012,195000,77,1479.2000000000116,19.210389610389761,1,0,0,0
42014,2013,195000,77,1416.2000000000073,18.392207792207888,1,0,0,0
42014,2014,188000,78,1719.0000000000155,22.038461538461736,1,0,0,0
42014,2015,195000,38,1917.4000000000133,50.457894736842455,1,0,0,0
42014,2016,245000,39,1713.2000000000096,43.928205128205377,1,0,0,0
