id_microrregiao,ano,produtividade,total_area_plantada,total_precipitacao,precipitacao_por_area_plantada,qtd_estacoes_ativas,tratado,primeiro_ano_tratamento,pos_tratamento
29032,2011,1.0,51502,3611.2000000000085,0.070117665333385273,4,0,2016,0
29032,2012,1.0,52265,4676.7999999999938,0.089482445231034033,4,0,2016,0
29032,2013,1.0,51795,6095.59999999996,0.11768703542812936,4,0,2016,0
29032,2014,1.0,50165,3711.3999999999464,0.0739838532841612,4,0,2016,0
29032,2015,1.0,50268,2787.2000000000094,0.055446805124532691,4,0,2016,0
31002,2018,1.0,62964,4672.9999999999836,0.074217012896257914,4,0,0,0
31002,2019,1.0,60853,3748.9999999999977,0.061607480321430291,4,0,0,0
31002,2020,1.0,68506,5624.3999999999605,0.082100837882812611,4,0,0,0
31002,2021,1.0,67914,3381.0000000000109,0.049783549783549944,4,0,0,0
31002,2022,1.0,77480,3186.40000000001,0.041125451729478707,4,0,0,0
