var,var_pre,prop_na
log_area_plantada,2.042892177529957,0
log_populacao,1.1620662626432947,0
log_pib_per_capita,0.7475754979393551,1.0187241498746969e-5
log_densidade_estacoes_uf,0.0035010657539666806,0
