id_microrregiao,ano,total_valor_producao,id_microrregiao_1,year,avg_precipitacao_jan,avg_precipitacao_feb,avg_precipitacao_mar,avg_precipitacao_apr,avg_precipitacao_may,avg_precipitacao_jun,avg_precipitacao_jul,avg_precipitacao_aug,avg_precipitacao_sep,avg_precipitacao_oct,avg_precipitacao_nov,avg_precipitacao_dec,avg_temp_bulbo_jan,avg_temp_bulbo_feb,avg_temp_bulbo_mar,avg_temp_bulbo_apr,avg_temp_bulbo_may,avg_temp_bulbo_jun,avg_temp_bulbo_jul,avg_temp_bulbo_aug,avg_temp_bulbo_sep,avg_temp_bulbo_oct,avg_temp_bulbo_nov,avg_temp_bulbo_dec,avg_umidade_rel_jan,avg_umidade_rel_feb,avg_umidade_rel_mar,avg_umidade_rel_apr,avg_umidade_rel_may,avg_umidade_rel_jun,avg_umidade_rel_jul,avg_umidade_rel_aug,avg_umidade_rel_sep,avg_umidade_rel_oct,avg_umidade_rel_nov,avg_umidade_rel_dec,avg_temp_max_jan,avg_temp_max_feb,avg_temp_max_mar,avg_temp_max_apr,avg_temp_max_may,avg_temp_max_jun,avg_temp_max_jul,avg_temp_max_aug,avg_temp_max_sep,avg_temp_max_oct,avg_temp_max_nov,avg_temp_max_dec,avg_vento_vel_jan,avg_vento_vel_feb,avg_vento_vel_mar,avg_vento_vel_apr,avg_vento_vel_may,avg_vento_vel_jun,avg_vento_vel_jul,avg_vento_vel_aug,avg_vento_vel_sep,avg_vento_vel_oct,avg_vento_vel_nov,avg_vento_vel_dec,avg_pressao_atm_jan,avg_pressao_atm_feb,avg_pressao_atm_mar,avg_pressao_atm_apr,avg_pressao_atm_may,avg_pressao_atm_jun,avg_pressao_atm_jul,avg_pressao_atm_aug,avg_pressao_atm_sep,avg_pressao_atm_oct,avg_pressao_atm_nov,avg_pressao_atm_dec,treatment,avg_pre_production,avg_precip,avg_pressao,avg_temp,avg_umidade,avg_vento,year_effect,region_trend,current_treatment,treated_region,treatment_year,matched_control,propensity_score,distance,match_id
11001,2008,327.0,11001,2008,0.525784447476126,0.352975326560232,0.4648401826484021,0.3580980683506685,0.257567567567568,0.0090651558073654,0.0122950819672131,0.0461538461538461,0.1105849582172702,0.1962162162162163,0.4245810055865922,0.3792452830188679,25.35102319236018,25.200145137880973,25.15525114155252,25.652600297176814,24.7682432432432,24.454815864022656,25.774180327868844,27.292587412587395,26.920473537604437,26.917567567567552,26.088966480446924,25.51778975741241,85.8294679399727,86.32510885341073,86.48706240487067,85.20059435364037,83.33918918918917,81.58923512747867,69.9330601092896,67.94265734265751,72.623955431755,76.03378378378373,83.9804469273743,86.20215633423187,25.816507503410648,25.70377358490568,25.64703196347033,26.214858841010383,25.310135135135116,25.067138810198305,26.62773224043716,28.201818181818187,27.68802228412257,27.608648648648664,26.658240223463675,26.026010781671165,1.45225102319236,1.3033096926713958,1.66021505376344,1.5855555555555536,1.609770052310374,1.6843055555555586,1.8467588883670816,1.4456310679611653,1.4214484679665742,1.5245945945945956,1.3002793296089383,1.377358490566038,999.8507503410636,1000.8523947750364,1000.5576864535766,999.7912332838044,1002.0995945945936,1003.092492917847,1002.445901639344,1000.1875524475532,1001.2979108635092,1000.4512162162156,998.9551675977655,999.2211590296488,1,322.5,0.26145059496419726,1000.7335883466632,26.069315089917325,80.45722648313786,1.5176231476760895,46372.45551601423,1,1,11001,2008,0,,,11001_2008
13010,2008,2897.0,13010,2008,0.22454485269778207,0.2120967741935484,0.196562278163932,0.4456802383316775,0.3552265589950644,0.3406583217431622,0.107078853046595,0.0977598566308245,0.1087540528022231,0.1902329749103942,0.1538247566063979,0.3071684587813618,25.287303857214287,25.24241071428571,25.057795698924743,26.092850049652416,25.77747868999548,26.052665739452927,26.828405017921117,27.55801971326171,27.545020842982883,27.551926523297467,27.201298099211837,26.360842293906853,76.73790322580636,76.97742200328403,77.90094979647222,87.04568023833164,87.93629430237773,85.64719517848852,81.23521505376354,79.2697132616488,79.12413154238097,80.2141577060932,82.67547519703312,85.32123655913992,25.899326145552564,25.8596234750884,25.68709677419356,26.58013902681229,26.23239120681921,26.571349095966596,27.409005376344123,28.17101254480289,28.12098193608148,28.102419354838748,27.691052387575297,26.84148745519713,1.8595430107526896,1.7900862068965508,1.66021505376344,0.9973187686196642,0.8492597577388961,0.8128882707464073,0.8840501792114691,0.9847222222222218,1.0235757295044008,0.9402329749103928,0.9031061659712576,0.9127240143369186,967.9211800592367,967.9165922619045,968.5560483870968,1006.8409136047673,1008.390758187528,1009.1650904033391,1009.2636200716844,1007.3135752688167,1007.9046317739708,1007.1346326164868,1005.8571627260084,1006.4084677419354,0,2897.0,0.2282989980752469,997.7227227585646,26.655079250807486,81.67378117206833,1.134810196222859,46372.45551601423,0,0,11001,2008,1,0.970397869631391,0.008560068867669468,11001_2008
15007,2007,72.0,15007,2007,0.4497311827956986,0.56711509715994,0.5497975708502016,0.6841225626740944,0.3737127371273711,0.2055646481178396,0.3821782178217821,0.0856127886323268,0.1234875444839858,0.0808510638297872,0.2818181818181818,0.9294117647058822,26.921236559139764,25.749028400597872,25.68218623481781,25.958913649025025,26.558943089430883,26.454991816693955,26.50495049504949,26.98880994671404,27.061209964412807,26.395744680851056,27.383333333333336,26.700000000000003,82.8185483870968,85.76831091180867,87.2064777327935,86.33565459610026,83.96747967479665,81.44517184942715,80.88861386138616,77.6323268206039,76.95373665480425,79.91489361702128,76.62121212121211,83.58823529411765,27.519086021505377,26.224514200298973,26.17665317139,26.49679665738161,27.087669376693785,27.004255319148943,27.177227722772255,27.55612788632329,27.66238859180035,27.00851063829787,27.9125,26.321428571428573,1.1505376344086022,1.0986547085201803,0.7392712550607288,0.8593314763231196,0.8756097560975622,0.8939443535188221,1.066584158415842,1.1962699822380096,1.4682709447415332,1.4872340425531918,1.8015151515151515,1.74375,1008.0779569892474,1009.195665171898,1008.3823211875848,1008.9952646239548,1008.6934959349586,1009.8260229132562,1010.0269801980204,1009.0996447602136,1009.5302491103208,1009.6372340425532,1006.4378787878788,1006.4411764705884,0,64.8,0.33532097841311675,1008.6953241825398,26.771104430296123,81.92838846009738,1.1984144552827287,42065.43654822335,4,0,11001,2008,1,0.9531999658145913,0.008637834949130174,11001_2008
15002,2008,192.0,15002,2008,0.22454485269778207,0.4879120879120881,0.6673559822747415,0.4258333333333334,0.3325268817204302,0.0926286509040334,0.007258064516129,0.0387096774193548,0.1252777777777777,0.0827956989247312,0.1186111111111111,0.3524193548387096,25.287303857214287,25.055769230769215,24.807828655834577,25.164583333333344,25.271102150537608,25.795132127955505,26.007661290322577,26.798924731182773,26.678888888888903,26.87620967741933,27.086250000000003,26.072311827956977,76.73790322580636,85.95054945054947,87.18020679468228,87.10000000000002,86.57661290322582,79.54520166898473,72.94758064516134,72.29301075268815,75.91388888888889,77.22177419354841,77.3402777777777,82.4220430107528,25.899326145552564,25.55934065934067,25.263810930576085,25.63986111111112,25.73911290322581,26.385396383866475,26.75833333333334,27.5831989247312,27.355138888888888,27.50752688172041,27.680694444444413,26.589247311827947,1.8595430107526896,0.9585164835164836,0.8673559822747416,0.7419444444444445,0.7018817204301075,0.9543810848400548,1.0094086021505373,0.9759408602150532,0.991527777777778,0.823252688172043,0.9531944444444445,0.7971774193548387,967.9211800592367,999.4824175824176,999.2966026587891,998.3579166666666,999.5962365591392,1000.3515994436718,1000.6434139784948,998.6830645161293,999.3263888888893,998.4731182795698,997.2316666666659,997.6740591397846,0,192.0,0.2463227894525185,996.4198053699547,26.202623070418085,80.1024207760055,0.9695103765311012,46372.45551601423,0,0,11001,2008,1,0.9709192129276115,0.009081412163890024,11001_2008
15007,2008,72.0,15007,2008,0.7592534992223949,0.4770114942528733,0.652212389380531,0.4500723589001446,0.5022587268993841,0.4494505494505493,0.0627450980392156,0.2004246284501061,0.2142259414225941,0.2005376344086021,0.1486111111111111,0.1709677419354839,25.752099533437008,25.745689655172413,25.78421828908556,25.81316931982634,27.263860369609855,28.292032967032974,29.71111111111111,28.55180467091296,27.2800557880056,27.44959677419355,27.574305555555544,27.335887096774208,86.49922239502338,85.44683908045978,84.32448377581122,86.0463096960925,79.96509240246408,73.19230769230771,65.20261437908493,71.97876857749463,77.66806136680611,76.46971736204574,76.7888888888889,78.53897849462376,26.3171875,26.306465517241374,26.31755162241889,26.362373371924733,28.032567849686835,29.02194444444444,30.254901960784316,29.241914893617047,27.892747559274763,28.060752688172048,28.191666666666706,27.916397849462395,1.0358255451713398,1.0162356321839074,1.009587020648968,0.9358900144717804,1.3229979466119113,1.5112637362637351,2.283660130718953,1.6668789808917188,1.3990237099023697,1.3696236559139787,1.2084722222222226,1.115188172043011,1007.4283048211508,1008.5966954022994,1008.4629793510322,1007.731403762662,1008.745174537988,1009.6571428571424,1010.0098039215686,1008.398301486199,1009.0733612273348,1008.145161290323,1006.9448611111122,1006.87244623656,0,66.0,0.33532097841311675,1008.3388030004479,27.519595960600444,78.51010700925856,1.3228872305869912,46372.45551601423,5,0,11001,2008,1,0.9489488528812653,0.012888947882456203,11001_2008
13006,2008,480.0,13006,2008,0.22454485269778207,0.2120967741935484,0.196562278163932,0.5602015113350127,0.3779273216689093,0.1763560500695411,0.0475806451612903,0.0596774193548386,0.2869444444444443,0.2244623655913979,0.1746870653685673,0.536827956989247,25.287303857214287,25.24241071428571,25.057795698924743,26.19345088161208,25.41924629878868,25.54520166898469,26.43239247311829,27.308870967741917,26.48722222222219,26.445026881720448,26.737691237830333,26.29663978494623,76.73790322580636,76.97742200328403,77.90094979647222,85.36523929471029,86.77658142664858,84.86787204450637,79.4435483870968,77.96370967741937,81.25555555555557,82.1908602150538,82.2573018080667,83.95564516129032,25.899326145552564,25.8596234750884,25.68709677419356,26.692443324937035,25.891520861372804,26.066342141863696,27.12244623655916,27.983198924731152,27.0909722222222,27.063172043010734,27.327121001390825,26.803763440860216,1.8595430107526896,1.7900862068965508,1.66021505376344,1.0627204030226705,1.1578734858681017,1.048956884561892,1.092204301075269,1.1004032258064511,1.310972222222221,1.1577956989247309,1.185257301808066,1.2576612903225803,967.9211800592367,967.9165922619045,968.5560483870968,1005.3604534005042,1006.9687752355312,1007.8013908205844,1007.6498655913978,1005.6321236559144,1006.5219444444444,1005.693682795698,1004.2940194714892,1004.6604838709682,0,480.0,0.2564890570865426,996.581379999564,26.330844969965494,81.30771571632589,1.306974090418722,46372.45551601423,0,0,11001,2008,1,0.9857889539550742,0.02395115319135266,11001_2008
15015,2008,328.0,15015,2008,0.22454485269778207,0.719838056680162,0.7280813214739515,0.4402234636871506,0.4164199192462991,0.1397634212920833,0.041042345276873,0.0715053763440859,0.0754166666666667,0.0919354838709676,0.0798611111111113,0.3913978494623654,25.287303857214287,24.730769230769216,23.947649301143564,24.85275339185957,25.09084791386268,25.327206551410384,25.9514657980456,26.45255376344089,26.50076388888887,26.60745967741936,26.824374999999964,25.544018817204268,76.73790322580636,85.32793522267207,89.09656925031764,87.6999201915402,86.48586810228811,81.63603275705178,73.8501628664495,73.05376344086014,76.1527777777777,76.23991935483876,75.71875000000011,82.89583333333329,25.899326145552564,25.289068825910917,24.41473951715374,25.35690343176377,25.595625841184425,25.907734303912665,26.687947882736157,27.21592741935483,27.16625000000001,27.24979838709679,27.422291666666684,26.063642473118332,1.8595430107526896,1.1732793522267213,0.9401524777636596,0.8144453312051076,0.8721399730820995,0.9059144676979088,1.0536373507057544,1.0196908602150547,1.171111111111111,1.1668010752688185,1.1529166666666626,0.930309139784946,967.9211800592367,984.9137651821862,984.5451080050824,988.9216280925777,991.5515477792744,995.297270245678,998.4217155266001,990.9520833333338,991.4709027777785,990.6690860215056,989.4710416666672,989.7318548387096,0,328.0,0.28500248898412484,988.655598627386,25.89110096190456,80.40795296024464,1.0883284013733778,46372.45551601423,0,0,11001,2008,1,0.989488682668687,0.027650881904965452,11001_2008
11003,2009,113.0,11003,2009,0.3577903682719544,0.6491961414790997,0.1475806451612904,0.3935574229691876,0.1935397039030954,0.1152777777777779,0.0284946236559139,0.1083333333333333,0.1361111111111112,0.2132963988919668,0.301906412478336,0.4389344262295076,25.622379603399423,25.289871382636612,25.531451612903204,25.35350140056021,25.431628532974425,24.44166666666668,24.961693548387107,26.047177419354863,26.33416666666665,26.440720221606657,26.781802426343152,26.52622950819671,85.72946175637392,87.45337620578786,86.80241935483882,88.41316526610629,86.02018842530278,83.57638888888894,78.83333333333337,74.5255376344086,76.18750000000003,81.12603878116347,82.85441941074512,82.97131147540982,26.18620199146514,25.79466882067852,26.04986559139788,25.837394957983165,25.997981157469702,25.047499999999975,25.669623655913963,26.87002688172045,27.05444444444444,27.127562326869807,27.44678260869565,27.167622950819656,1.53456090651558,1.3811897106109314,1.2803763440860214,1.164985994397759,1.1266487213997307,1.2972222222222216,1.2634408602150555,1.3690860215053775,1.458194444444444,1.4459833795013852,1.475173611111111,1.581352459016392,995.164164305949,994.7136655948545,994.7048387096764,995.9470588235283,996.3886944818298,997.8693055555556,997.317607526882,996.0243279569885,996.2087499999992,993.8796398891972,992.780935875216,994.3327868852451,1,162.5,0.25700153043854784,995.4443146337435,26.04216518238142,82.87442837769659,1.3648512229188343,53396.04109589041,1,1,11003,2009,0,,,11003_2009
11001,2009,233.0,11001,2009,0.4008119079837621,0.6112977099236641,0.4293628808864266,0.4718309859154932,0.230040595399188,0.1095774647887322,0.044718792866941,0.1020408163265306,0.1871687587168758,0.3123966942148762,0.3925000000000001,0.386559139784946,25.71069012178621,25.36045801526717,25.656232686980616,25.712253521126744,25.579296346414058,25.029577464788712,25.439506172839497,26.45687074829932,26.83012552301256,27.2366391184573,26.598472222222203,25.83978494623657,86.05142083897162,87.01679389312973,86.32686980609414,85.76760563380287,85.56833558863333,84.21549295774656,78.72976680384097,74.7605442176871,75.41283124128313,77.5592286501378,83.02222222222224,86.28360215053763,26.22097428958052,25.855725190839667,26.197922437673142,26.260140845070406,26.169688768606207,25.591830985915497,26.158847736625532,27.2512925170068,27.59191073919108,27.92741046831954,27.078888888888887,26.207123655913986,1.3875507442489845,1.322595419847327,1.2171745152354587,1.250140845070422,1.074864130434783,1.2518348623853215,1.7559248554913285,1.0821768707482984,1.5053072625698334,1.4195592286501386,1.3809722222222225,1.3407258064516132,1000.4473612990536,999.9696183206106,999.9573407202208,1001.1492957746484,1001.5863328822736,1002.9328169014092,1002.3895747599452,1001.1338775510204,1001.3354253835424,999.0500000000013,997.98125,999.8364247311824,0,292.6666666666667,0.3065254789006197,1000.647443193659,26.24840264212759,82.5595595003406,1.332402230279644,53396.04109589041,2,0,11003,2009,1,0.9727119916323288,0.004104242132113134,11003_2009
15012,2009,12.0,15012,2009,0.3549650349650348,0.5725782414306996,0.8538358008075376,0.9452830188679238,0.6142664872139979,0.2748261474269819,0.1518453427065025,0.0122116689280868,0.0528511821974965,0.0376210235131397,0.1494444444444443,0.3263440860215055,25.631888111888088,25.382116244411357,25.29784656796768,25.47146226415095,25.36702557200537,25.795271210013915,26.021616871704744,26.39389416553595,26.82962447844228,27.238589211618244,27.28875,26.72432795698925,83.7944055944055,85.32190760059616,86.70121130551814,87.56603773584902,87.8169582772543,83.105702364395,78.39718804920909,76.00271370420622,73.53129346314321,71.14107883817437,71.70416666666667,77.5040322580645,26.222237762237796,25.93219076005964,25.838761776581443,25.93537735849057,25.86177658142664,26.332823365785828,26.62337434094903,26.999321573948443,27.501668984700984,27.965698478561528,27.95208333333333,27.268145161290285,0.9572027972027968,1.0128166915052157,0.9488559892328394,0.8681603773584903,0.7837146702557207,0.906397774687065,1.0753954305799651,1.2850746268656703,1.4556328233657865,1.313969571230983,1.2997222222222211,1.151612903225807,1005.596363636364,1005.1573770491794,1005.2473755047108,1006.9544811320748,1006.7987886944824,1007.3731571627264,1007.3987697715291,1006.7852103120762,1006.9204450625872,1004.9464730290464,1004.0861111111114,1004.9293010752688,0,12.0,0.33532097841311675,1006.016154461763,26.411494672170562,80.21555798812352,1.0882129898110466,53396.04109589041,2,0,11003,2009,1,0.9569988704471802,0.019817363317261694,11003_2009
